OpenTime,Open,High,Low,Close,TickVolume
2020-03-11 13:00:00.0000000,8058.45,8069.6,7894.4,8008.45,125133
2020-03-11 17:00:00.0000000,7992.9,8105.95,7927.05,7983.55,32340
2020-03-11 21:00:00.0000000,7983.75,7997.15,7598.15,7730.25,64658
2020-03-12 01:00:00.0000000,7730.25,7740.05,7603.65,7623.8,52735
2020-03-12 05:00:00.0000000,7623.3,7666.25,7599.85,7599.95,42129
2020-03-12 09:00:00.0000000,7600.95,7647.8,7326.5,7589.55,112143
2020-03-12 13:00:00.0000000,7593.05,7811.9,7132.35,7161.95,106401
2020-03-12 17:00:00.0000000,7160.75,7246.15,7061.25,7136.2,29721
2020-03-12 21:00:00.0000000,7136.9,7273.45,6942.85,7273.25,55556
2020-03-13 01:00:00.0000000,7273.25,7608.7,7264.45,7444.25,57733
2020-03-13 05:00:00.0000000,7443.7,7624.95,7400.65,7624.9,28502
2020-03-13 09:00:00.0000000,7623.45,7733.75,7293.2,7469.6,106232
2020-03-13 13:00:00.0000000,7469.7,7975.25,7382.75,7831.3,90544
2020-03-15 17:00:00.0000000,7703.95,7781.75,7550.15,7553.25,3267
2020-03-16 09:00:00.0000000,7387.95,7558.45,7168.85,7354.95,78956
2020-03-16 13:00:00.0000000,7355.65,7420.05,6921.95,7049.25,100003
2020-03-16 17:00:00.0000000,7071.25,7285.55,6979.45,7267.55,23820
2020-03-16 21:00:00.0000000,7266.55,7292.65,7230.95,7292.55,2975
2020-03-17 01:00:00.0000000,7293.7,7294.4,7152.55,7169.15,4531
2020-03-17 05:00:00.0000000,7169.15,7290.25,6995.95,7179.95,43428
2020-03-17 09:00:00.0000000,7179.95,7551.05,6946.25,7351.25,97297
2020-03-17 13:00:00.0000000,7351.35,7507.05,7229.55,7364.05,76220
2020-03-17 17:00:00.0000000,7360.05,7391.25,7114.35,7147.35,30905
2020-03-17 21:00:00.0000000,7144.35,7279.25,7103.25,7141.55,27933
2020-03-18 01:00:00.0000000,7141.55,7145.25,7072.85,7072.85,1450
2020-03-18 09:00:00.0000000,7072.95,7336.25,6993.85,7015.55,91846
2020-03-18 13:00:00.0000000,6981.85,7273.35,6823.35,7251.85,84140
2020-03-18 17:00:00.0000000,7221.75,7433.75,7118.25,7271.25,31310
2020-03-18 21:00:00.0000000,7268.95,7343.45,6886.75,6939.75,38981
2020-03-19 01:00:00.0000000,6940.95,7337.45,6940.75,7299.75,35538
2020-03-19 05:00:00.0000000,7300.45,7324.25,7051.45,7170.25,43543
2020-03-19 09:00:00.0000000,7170.75,7459.35,7020.85,7351.35,107743
2020-03-19 13:00:00.0000000,7351.25,7510.85,7166.45,7193.45,92963
2020-03-19 17:00:00.0000000,7176.45,7245.65,7134.95,7226.65,25519
2020-03-19 21:00:00.0000000,7226.65,7377.65,7202.15,7339.45,36992
2020-03-20 01:00:00.0000000,7339.45,7638.95,7295.45,7637.95,34131
2020-03-20 05:00:00.0000000,7637.05,7638.05,7433.15,7433.15,29690
2020-03-20 09:00:00.0000000,7432.95,7495.95,7140.95,7261.15,113847
2020-03-20 13:00:00.0000000,7259.65,7327.65,6899.45,6932.05,91331
2020-03-22 17:00:00.0000000,6675.15,6787.65,6624.95,6665.95,18012
2020-03-22 21:00:00.0000000,6667.65,6816.15,6659.45,6784.65,29742
2020-03-23 01:00:00.0000000,6785.15,6848.95,6675.65,6759.65,32286
2020-03-23 05:00:00.0000000,6761.15,7323.45,6755.95,7170.45,54093
2020-03-23 09:00:00.0000000,7171.95,7216.65,6769.75,7088.95,117744
2020-03-23 13:00:00.0000000,7088.95,7149.95,6854.65,6983.45,105100
2020-03-23 17:00:00.0000000,7083.25,7170.25,7036.65,7110.35,26923
2020-03-23 21:00:00.0000000,7111.25,7269.05,7105.55,7211.55,50202
2020-03-24 01:00:00.0000000,7211.65,7332.75,7143.55,7319.75,49085
2020-03-24 05:00:00.0000000,7318.75,7368.75,7241.05,7349.25,34123
2020-03-24 09:00:00.0000000,7349.65,7537.05,7323.55,7442.15,121619
2020-03-24 13:00:00.0000000,7443.25,7580.55,7303.05,7561.45,119617
2020-03-24 17:00:00.0000000,7537.65,7640.15,7425.05,7453.55,32552
2020-03-24 21:00:00.0000000,7454.25,7534.55,7384.95,7497.45,33676
2020-03-25 01:00:00.0000000,7497.45,7717.95,7390.45,7705.45,50702
2020-03-25 05:00:00.0000000,7705.45,7765.15,7424.95,7529.85,74460
2020-03-25 09:00:00.0000000,7529.75,7670.45,7379.15,7606.95,140254
2020-03-25 13:00:00.0000000,7608.25,7768.15,7438.45,7485.65,115522
2020-03-25 17:00:00.0000000,7480.45,7555.35,7439.55,7489.45,28904
2020-03-25 21:00:00.0000000,7489.45,7490.05,7362.85,7434.85,52678
2020-03-26 01:00:00.0000000,7434.95,7454.45,7327.85,7367.85,41421
2020-03-26 05:00:00.0000000,7368.35,7479.85,7317.35,7466.85,47794
2020-03-26 09:00:00.0000000,7466.35,7772.45,7443.05,7762.65,127669
2020-03-26 13:00:00.0000000,7763.15,7899.65,7654.45,7869.35,112815
2020-03-26 17:00:00.0000000,7878.35,7898.05,7792.05,7797.65,27817
2020-03-26 21:00:00.0000000,7797.55,7808.85,7713.25,7727.15,42478
2020-03-27 01:00:00.0000000,7727.55,7811.75,7692.15,7721.75,41891
2020-03-27 05:00:00.0000000,7721.85,7752.25,7625.55,7650.75,54504
2020-03-27 09:00:00.0000000,7650.65,7703.85,7585.55,7658.65,121979
2020-03-27 13:00:00.0000000,7659.25,7807.35,7559.75,7564.2,103612
2020-03-29 17:00:00.0000000,7419.95,7512.45,7417.55,7481.55,41844
2020-03-29 21:00:00.0000000,7482.45,7612.65,7462.55,7601.45,39855
2020-03-30 01:00:00.0000000,7602.45,7695.15,7498.45,7583.55,65182
2020-03-30 05:00:00.0000000,7583.55,7684.55,7543.95,7683.75,53300
2020-03-30 09:00:00.0000000,7683.75,7855.45,7637.45,7853.55,120237
2020-03-30 13:00:00.0000000,7854.15,7890.45,7791.25,7860.65,99099
2020-03-30 17:00:00.0000000,7851.35,7903.35,7848.45,7878.85,20734
2020-03-30 21:00:00.0000000,7878.45,7942.05,7821.25,7841.85,30857
2020-03-31 01:00:00.0000000,7841.85,7953.85,7817.85,7942.05,53925
2020-03-31 05:00:00.0000000,7942.05,7962.05,7770.45,7811.95,57689
2020-03-31 09:00:00.0000000,7811.85,8000.55,7803.25,7851.15,116744
2020-03-31 13:00:00.0000000,7850.55,7897.95,7753.55,7787.35,104059
2020-03-31 17:00:00.0000000,7760.35,7771.05,7693.35,7744.65,25179
2020-03-31 21:00:00.0000000,7743.65,7746.55,7670.05,7692.85,31070
2020-04-01 01:00:00.0000000,7692.85,7699.35,7534.25,7586.65,68049
2020-04-01 05:00:00.0000000,7585.35,7626.05,7530.55,7571.85,51480
2020-04-01 09:00:00.0000000,7573.25,7688.75,7505.35,7516.55,114067
2020-04-01 13:00:00.0000000,7515.55,7563.25,7410.15,7469.65,92840
2020-04-01 17:00:00.0000000,7482.25,7524.25,7470.45,7503.75,18187
2020-04-01 21:00:00.0000000,7504.45,7551.95,7463.55,7526.95,30858
2020-04-02 01:00:00.0000000,7527.05,7599.95,7495.15,7569.05,40120
2020-04-02 05:00:00.0000000,7568.95,7580.15,7435.55,7453.45,48356
2020-04-02 09:00:00.0000000,7453.45,7622.4,7379.65,7592.75,125515
2020-04-02 13:00:00.0000000,7593.95,7659.95,7450.45,7625.45,103803
2020-04-02 17:00:00.0000000,7618.45,7654.65,7569.95,7584.55,20461
2020-04-02 21:00:00.0000000,7583.95,7603.05,7532.25,7541.55,24863
2020-04-03 01:00:00.0000000,7541.05,7581.55,7517.05,7540.05,41382
2020-04-03 05:00:00.0000000,7540.15,7652.45,7513.95,7600.45,50630
2020-04-03 09:00:00.0000000,7600.55,7663.45,7470.55,7501.05,112977
2020-04-03 13:00:00.0000000,7500.45,7545.55,7427.25,7529.6,79627
2020-04-05 17:00:00.0000000,7606.25,7817.25,7597.75,7783.95,32110
2020-04-05 21:00:00.0000000,7783.65,7812.75,7749.65,7791.45,43700
2020-04-06 01:00:00.0000000,7791.85,7869.65,7776.95,7838.15,47807
2020-04-06 05:00:00.0000000,7838.35,7849.85,7782.95,7813.75,39155
2020-04-06 09:00:00.0000000,7814.15,7938.35,7752.75,7938.35,86610
2020-04-06 13:00:00.0000000,7938.35,8100.65,7914.85,8039.35,69410
2020-04-06 17:00:00.0000000,8021.75,8098.25,8000.15,8044.95,27786
2020-04-06 21:00:00.0000000,8044.95,8055.15,7950.65,8008.45,43620
2020-04-07 01:00:00.0000000,8008.45,8247.45,7999.25,8203.25,62495
2020-04-07 05:00:00.0000000,8204.45,8305.15,8197.45,8277.25,52126
2020-04-07 09:00:00.0000000,8278.15,8298.95,8074.25,8226.45,116822
2020-04-07 13:00:00.0000000,8227.45,8241.65,7993.45,8000.95,97016
2020-04-07 17:00:00.0000000,8018.55,8069.05,7955.95,7973.85,31544
2020-04-07 21:00:00.0000000,7973.85,8090.75,7967.25,8086.25,45798
2020-04-08 01:00:00.0000000,8086.35,8144.85,7984.25,8020.05,61359
2020-04-08 05:00:00.0000000,8020.25,8128.25,8000.35,8102.75,51118
2020-04-08 09:00:00.0000000,8102.85,8197.05,8047.45,8175.35,109171
2020-04-08 13:00:00.0000000,8176.25,8244.55,8123.45,8203.95,84249
2020-04-08 17:00:00.0000000,8177.35,8237.35,8161.45,8211.25,22941
2020-04-08 21:00:00.0000000,8210.85,8224.35,8137.95,8197.35,36443
2020-04-09 01:00:00.0000000,8197.45,8275.05,8167.05,8185.25,45929
2020-04-09 05:00:00.0000000,8185.25,8275.25,8105.25,8268.85,68579
2020-04-09 09:00:00.0000000,8268.55,8328.75,8159.45,8273.55,117645
2020-04-09 13:00:00.0000000,8273.45,8284.65,8154.05,8240.75,95953
2020-04-12 17:00:00.0000000,8277.05,8283.15,8076.85,8092.25,34052
2020-04-12 21:00:00.0000000,8092.35,8147.35,8088.05,8112.35,25493
2020-04-13 01:00:00.0000000,8112.35,8137.15,8093.65,8133.15,23325
2020-04-13 05:00:00.0000000,8133.15,8221.35,8128.05,8203.85,29273
2020-04-13 09:00:00.0000000,8203.55,8245.85,8144.55,8208.45,103532
2020-04-13 13:00:00.0000000,8208.35,8339.85,8188.45,8339.85,83847
2020-04-13 17:00:00.0000000,8343.15,8375.35,8321.55,8346.55,18144
2020-04-13 21:00:00.0000000,8347.05,8485.15,8341.05,8480.65,31759
2020-04-14 01:00:00.0000000,8480.65,8489.15,8417.15,8427.25,40499
2020-04-14 05:00:00.0000000,8427.35,8494.05,8423.55,8488.05,34474
2020-04-14 09:00:00.0000000,8486.05,8663.85,8459.25,8654.25,100116
2020-04-14 13:00:00.0000000,8654.05,8705.55,8638.05,8705.55,71042
2020-04-14 17:00:00.0000000,8695.95,8700.75,8658.05,8668.05,16166
2020-04-14 21:00:00.0000000,8668.25,8683.35,8637.05,8671.55,23064
2020-04-15 01:00:00.0000000,8671.35,8680.75,8569.75,8585.75,44806
2020-04-15 05:00:00.0000000,8586.25,8620.25,8509.05,8518.15,48133
2020-04-15 09:00:00.0000000,8517.75,8589.35,8489.25,8572.55,109805
2020-04-15 13:00:00.0000000,8572.65,8658.85,8561.35,8577.85,77156
2020-04-15 17:00:00.0000000,8587.25,8592.75,8504.05,8529.75,21204
2020-04-15 21:00:00.0000000,8530.05,8572.05,8518.25,8566.75,28911
2020-04-16 01:00:00.0000000,8567.55,8698.25,8546.25,8668.35,50752
2020-04-16 05:00:00.0000000,8668.35,8701.95,8624.35,8682.65,51959
2020-04-16 09:00:00.0000000,8681.35,8789.05,8596.55,8665.55,103720
2020-04-16 13:00:00.0000000,8665.25,8846.05,8644.75,8839.85,82948
2020-04-16 17:00:00.0000000,8908.65,8969.95,8880.35,8909.15,40193
2020-04-16 21:00:00.0000000,8909.35,8951.15,8895.35,8915.85,33102
2020-04-17 01:00:00.0000000,8915.85,8955.95,8864.15,8895.55,51842
2020-04-17 05:00:00.0000000,8895.35,8951.35,8880.35,8888.15,45671
2020-04-17 09:00:00.0000000,8887.35,8894.65,8718.85,8759.55,103126
2020-04-17 13:00:00.0000000,8759.45,8830.05,8694.25,8813.3,72767
2020-04-19 17:00:00.0000000,8784.25,8841.25,8737.75,8826.95,24092
2020-04-19 21:00:00.0000000,8827.45,8833.75,8762.45,8812.45,32054
2020-04-20 01:00:00.0000000,8812.75,8815.45,8744.05,8766.75,43511
2020-04-20 05:00:00.0000000,8767.05,8780.45,8702.55,8725.95,46667
2020-04-20 09:00:00.0000000,8726.75,8850.45,8713.25,8825.75,98059
2020-04-20 13:00:00.0000000,8826.25,8833.25,8692.75,8717.75,81006
2020-04-20 17:00:00.0000000,8714.85,8758.75,8704.75,8742.35,29255
2020-04-20 21:00:00.0000000,8742.55,8767.25,8607.65,8663.55,55681
2020-04-21 01:00:00.0000000,8664.15,8713.55,8647.75,8685.3,51506
2020-04-21 05:00:00.0000000,8686.1,8703.05,8600.75,8613.05,64029
2020-04-21 09:00:00.0000000,8611.85,8656.85,8347.65,8396.85,120494
2020-04-21 13:00:00.0000000,8396.75,8521.35,8383.65,8440.85,91952
2020-04-21 17:00:00.0000000,8473.55,8495.15,8406.45,8449.95,25811
2020-04-21 21:00:00.0000000,8449.95,8482.45,8428.45,8439.95,34141
2020-04-22 01:00:00.0000000,8438.95,8557.75,8438.95,8554.25,50376
2020-04-22 05:00:00.0000000,8554.25,8583.45,8516.15,8577.95,45071
2020-04-22 09:00:00.0000000,8576.15,8629.75,8540.75,8615.45,94298
2020-04-22 13:00:00.0000000,8615.65,8704.25,8605.65,8639.65,62914
2020-04-22 17:00:00.0000000,8637.45,8641.35,8592.25,8618.75,22639
2020-04-22 21:00:00.0000000,8619.25,8658.75,8587.35,8622.35,23803
2020-04-23 01:00:00.0000000,8622.25,8684.15,8601.85,8621.65,45847
2020-04-23 05:00:00.0000000,8621.85,8703.25,8618.15,8701.35,36527
2020-04-23 09:00:00.0000000,8700.65,8793.25,8619.45,8709.45,94368
2020-04-23 13:00:00.0000000,8709.25,8740.65,8597.15,8608.85,90749
2020-04-23 17:00:00.0000000,8577.15,8598.65,8519.65,8535.65,21355
2020-04-23 21:00:00.0000000,8535.65,8562.15,8506.75,8544.15,23793
2020-04-24 01:00:00.0000000,8544.35,8591.15,8513.15,8570.95,42199
2020-04-24 05:00:00.0000000,8571.15,8681.95,8571.15,8663.65,48865
2020-04-24 09:00:00.0000000,8663.45,8701.65,8592.45,8691.95,97883
2020-04-24 13:00:00.0000000,8692.15,8788.45,8675.35,8774.45,76941
2020-04-26 17:00:00.0000000,8803.35,8817.75,8738.95,8794.05,22462
2020-04-26 21:00:00.0000000,8794.05,8896.2,8778.75,8890.35,29919
2020-04-27 01:00:00.0000000,8890.45,8905.45,8848.05,8882.25,38978
2020-04-27 05:00:00.0000000,8881.95,8905.55,8864.55,8877.05,30120
2020-04-27 09:00:00.0000000,8876.75,8890.45,8816.25,8845.45,96773
2020-04-27 13:00:00.0000000,8845.95,8858.25,8798.25,8827.25,69270
2020-04-27 17:00:00.0000000,8813.85,8855.45,8811.15,8848.15,15212
2020-04-27 21:00:00.0000000,8848.35,8848.35,8785.95,8810.45,27029
2020-04-28 01:00:00.0000000,8810.45,8883.85,8802.85,8871.35,32307
2020-04-28 05:00:00.0000000,8871.85,8954.65,8868.75,8930.15,38381
2020-04-28 09:00:00.0000000,8930.15,8932.15,8684.35,8739.35,110937
2020-04-28 13:00:00.0000000,8739.35,8773.05,8663.65,8708.55,80004
2020-04-28 17:00:00.0000000,8761.55,8803.05,8743.55,8796.05,16370
2020-04-28 21:00:00.0000000,8796.25,8868.05,8796.25,8851.35,26386
2020-04-29 01:00:00.0000000,8851.35,8861.05,8802.25,8831.85,38693
2020-04-29 05:00:00.0000000,8832.05,8904.05,8783.05,8899.35,41291
2020-04-29 09:00:00.0000000,8899.05,8973.35,8826.35,8957.65,104398
2020-04-29 13:00:00.0000000,8957.85,9128.25,8933.05,9127.25,81718
2020-04-29 17:00:00.0000000,9101.55,9114.15,9052.95,9070.25,20600
2020-04-29 21:00:00.0000000,9070.25,9153.75,9064.95,9139.25,26639
2020-04-30 01:00:00.0000000,9139.25,9145.55,9072.65,9080.95,45025
2020-04-30 05:00:00.0000000,9081.45,9114.25,8999.45,9002.15,49722
2020-04-30 09:00:00.0000000,9002.45,9027.55,8915.65,8954.25,115449
2020-04-30 13:00:00.0000000,8953.75,9009.45,8866.95,8877.45,87901
2020-04-30 17:00:00.0000000,8847.15,8864.45,8814.45,8862.95,23774
2020-04-30 21:00:00.0000000,8862.65,8870.95,8796.65,8833.15,25958
2020-05-01 01:00:00.0000000,8833.15,8840.95,8735.85,8781.45,34746
2020-05-01 05:00:00.0000000,8782.45,8797.95,8755.65,8793.25,33293
2020-05-01 09:00:00.0000000,8792.15,8888.75,8686.45,8709.55,117612
2020-05-01 13:00:00.0000000,8709.45,8765.25,8682.35,8712.35,80503
2020-05-03 17:00:00.0000000,8625.45,8651.25,8567.15,8583.75,31888
2020-05-03 21:00:00.0000000,8583.85,8680.25,8583.65,8652.35,31951
2020-05-04 01:00:00.0000000,8652.45,8706.85,8632.85,8659.65,50097
2020-05-04 05:00:00.0000000,8659.75,8689.15,8627.85,8673.45,46543
2020-05-04 09:00:00.0000000,8673.15,8793.55,8660.85,8734.95,105934
2020-05-04 13:00:00.0000000,8735.85,8838.15,8709.95,8820.25,68350
2020-05-04 17:00:00.0000000,8822.75,8855.55,8813.75,8853.05,12265
2020-05-04 21:00:00.0000000,8853.05,8887.25,8843.05,8881.05,20298
2020-05-05 01:00:00.0000000,8881.15,8928.35,8836.55,8839.75,42502
2020-05-05 05:00:00.0000000,8840.05,8937.55,8834.35,8924.55,45950
2020-05-05 09:00:00.0000000,8924.05,9010.05,8907.05,8987.15,88540
2020-05-05 13:00:00.0000000,8986.95,9031.35,8897.05,8944.65,72594
2020-05-05 17:00:00.0000000,8945.65,8975.65,8894.85,8905.95,19742
2020-05-05 21:00:00.0000000,8905.95,8950.35,8888.35,8941.65,28774
2020-05-06 01:00:00.0000000,8941.85,9018.65,8939.35,8994.35,38337
2020-05-06 05:00:00.0000000,8994.45,9020.15,8967.75,8988.75,37919
2020-05-06 09:00:00.0000000,8988.55,9056.65,8946.35,9039.05,106873
2020-05-06 13:00:00.0000000,9039.55,9066.75,8951.35,8958.55,80433
2020-05-06 17:00:00.0000000,8968.15,9005.35,8940.65,8999.15,19782
2020-05-06 21:00:00.0000000,8999.35,9040.45,8984.65,9032.25,23993
2020-05-07 01:00:00.0000000,9032.45,9094.45,9014.45,9085.95,35677
2020-05-07 05:00:00.0000000,9086.15,9110.55,9072.35,9100.45,37009
2020-05-07 09:00:00.0000000,9100.15,9125.65,9041.35,9123.85,99447
2020-05-07 13:00:00.0000000,9123.65,9136.45,9076.15,9128.35,71179
2020-05-07 17:00:00.0000000,9115.15,9191.75,9114.05,9188.55,18266
2020-05-07 21:00:00.0000000,9188.75,9223.65,9183.05,9216.55,25036
2020-05-08 01:00:00.0000000,9216.55,9245.35,9175.95,9193.75,29922
2020-05-08 05:00:00.0000000,9193.85,9226.8,9180.25,9193.35,34296
2020-05-08 09:00:00.0000000,9192.35,9225.45,9124.35,9222.15,90468
2020-05-08 13:00:00.0000000,9222.25,9236.55,9159.25,9229.05,64774
2020-05-10 17:00:00.0000000,9192.35,9275.95,9185.25,9272.85,20950
2020-05-10 21:00:00.0000000,9272.85,9292.45,9260.85,9273.45,23871
2020-05-11 01:00:00.0000000,9273.45,9278.95,9216.75,9225.75,36579
2020-05-11 05:00:00.0000000,9225.95,9231.55,9126.75,9151.75,49848
2020-05-11 09:00:00.0000000,9152.25,9290.25,9149.25,9287.45,91695
2020-05-11 13:00:00.0000000,9287.75,9346.75,9273.95,9287.95,70380
2020-05-11 17:00:00.0000000,9292.55,9318.75,9244.95,9254.75,23157
2020-05-11 21:00:00.0000000,9255.05,9279.05,9231.75,9272.75,27560
2020-05-12 01:00:00.0000000,9272.85,9301.25,9238.35,9272.35,40953
2020-05-12 05:00:00.0000000,9272.55,9331.25,9255.95,9327.45,39932
2020-05-12 09:00:00.0000000,9327.75,9353.05,9244.95,9335.55,100633
2020-05-12 13:00:00.0000000,9335.25,9336.75,9049.25,9052.25,91941
2020-05-12 17:00:00.0000000,9053.85,9084.25,9005.95,9051.15,29859
2020-05-12 21:00:00.0000000,9051.15,9114.05,9034.45,9112.05,29046
2020-05-13 01:00:00.0000000,9112.15,9136.55,9077.65,9102.75,44827
2020-05-13 05:00:00.0000000,9102.45,9176.95,9095.95,9147.75,44151
2020-05-13 09:00:00.0000000,9147.65,9210.75,8894.35,8986.35,135899
2020-05-13 13:00:00.0000000,8986.15,9029.45,8886.95,9021.65,103890
2020-05-13 17:00:00.0000000,9034.55,9045.45,8972.45,9006.15,22348
2020-05-13 21:00:00.0000000,9006.15,9025.75,8950.95,8983.45,33533
2020-05-14 01:00:00.0000000,8983.55,9040.15,8952.9,9010.95,47047
2020-05-14 05:00:00.0000000,9010.35,9045.75,8897.45,8937.75,57296
2020-05-14 09:00:00.0000000,8937.75,8991.75,8854.95,8986.75,128874
2020-05-14 13:00:00.0000000,8986.95,9111.95,8944.15,9097.25,95591
2020-05-14 17:00:00.0000000,9088.55,9125.65,9079.25,9098.75,15571
2020-05-14 21:00:00.0000000,9098.45,9119.25,9058.95,9112.75,29767
2020-05-15 01:00:00.0000000,9113.05,9149.25,9085.95,9133.75,36812
2020-05-15 05:00:00.0000000,9133.75,9143.45,8935.95,8959.95,63277
2020-05-15 09:00:00.0000000,8960.75,9071.95,8932.75,9064.95,120261
2020-05-15 13:00:00.0000000,9065.25,9155.25,9054.95,9124.75,95778
2020-05-17 17:00:00.0000000,9127.95,9185.15,9117.15,9172.35,20093
2020-05-17 21:00:00.0000000,9172.25,9219.75,9168.65,9205.65,22985
2020-05-18 01:00:00.0000000,9205.65,9249.95,9181.65,9237.95,37767
2020-05-18 05:00:00.0000000,9238.45,9301.65,9201.95,9296.65,49261
2020-05-18 09:00:00.0000000,9295.95,9351.85,9243.95,9328.35,100515
2020-05-18 13:00:00.0000000,9329.45,9368.15,9317.15,9324.15,72027
2020-05-18 17:00:00.0000000,9326.15,9360.15,9321.75,9343.35,18695
2020-05-18 21:00:00.0000000,9343.35,9352.45,9302.45,9348.95,30130
2020-05-19 01:00:00.0000000,9348.95,9421.95,9307.95,9341.85,54025
2020-05-19 05:00:00.0000000,9341.65,9355.55,9297.95,9342.55,49206
2020-05-19 09:00:00.0000000,9342.35,9411.95,9320.55,9399.95,101256
2020-05-19 13:00:00.0000000,9400.35,9422.55,9290.35,9303.15,74815
2020-05-19 17:00:00.0000000,9286.45,9335.15,9276.15,9329.45,16922
2020-05-19 21:00:00.0000000,9329.45,9369.05,9325.55,9354.85,18844
2020-05-20 01:00:00.0000000,9355.05,9395.35,9324.85,9383.55,36792
2020-05-20 05:00:00.0000000,9383.05,9413.85,9378.35,9407.35,36636
2020-05-20 09:00:00.0000000,9407.35,9499.05,9400.65,9465.35,91685
2020-05-20 13:00:00.0000000,9465.55,9500.85,9434.15,9498.35,78907
2020-05-20 17:00:00.0000000,9494.95,9504.65,9463.85,9479.55,14067
2020-05-20 21:00:00.0000000,9479.35,9479.45,9430.25,9458.95,24910
2020-05-21 01:00:00.0000000,9459.05,9465.85,9414.65,9441.65,31589
2020-05-21 05:00:00.0000000,9441.85,9482.05,9419.55,9475.05,40706
2020-05-21 09:00:00.0000000,9475.15,9513.55,9358.35,9403.15,106389
2020-05-21 13:00:00.0000000,9403.55,9430.85,9356.65,9362.15,80042
2020-05-21 17:00:00.0000000,9357.45,9410.65,9352.55,9391.95,12208
2020-05-21 21:00:00.0000000,9391.95,9397.55,9285.85,9293.15,36122
2020-05-22 01:00:00.0000000,9293.15,9308.05,9245.05,9299.35,47806
2020-05-22 05:00:00.0000000,9299.65,9367.85,9289.65,9352.65,46927
2020-05-22 09:00:00.0000000,9352.55,9401.75,9323.05,9383.95,99288
2020-05-22 13:00:00.0000000,9384.05,9425.45,9377.85,9424.15,60070
2020-05-24 17:00:00.0000000,9403.65,9466.25,9399.45,9445.95,16176
2020-05-24 21:00:00.0000000,9446.15,9459.45,9419.45,9452.55,23655
2020-05-25 01:00:00.0000000,9452.55,9509.55,9447.55,9500.35,27012
2020-05-25 05:00:00.0000000,9500.25,9523.25,9485.65,9519.55,25826
2020-05-25 09:00:00.0000000,9519.75,9539.45,9515.15,9532.95,21384
2020-05-25 17:00:00.0000000,9519.25,9533.75,9507.45,9525.55,12544
2020-05-25 21:00:00.0000000,9525.55,9596.45,9523.65,9585.45,23374
2020-05-26 01:00:00.0000000,9585.45,9606.55,9571.25,9590.45,41062
2020-05-26 05:00:00.0000000,9590.15,9605.25,9540.45,9553.75,39670
2020-05-26 09:00:00.0000000,9553.55,9572.45,9415.75,9473.35,101112
2020-05-26 13:00:00.0000000,9473.75,9489.65,9376.55,9413.95,67775
2020-05-26 17:00:00.0000000,9403.45,9418.95,9378.45,9410.65,16346
2020-05-26 21:00:00.0000000,9410.35,9497.95,9410.35,9484.95,31084
2020-05-27 01:00:00.0000000,9485.35,9495.65,9456.45,9486.35,35609
2020-05-27 05:00:00.0000000,9486.85,9510.85,9389.55,9393.35,47095
2020-05-27 09:00:00.0000000,9393.05,9406.15,9176.85,9322.75,121315
2020-05-27 13:00:00.0000000,9322.75,9451.55,9300.55,9444.45,78877
2020-05-27 17:00:00.0000000,9438.15,9475.35,9414.15,9465.35,17685
2020-05-27 21:00:00.0000000,9465.15,9483.35,9361.15,9395.85,33509
2020-05-28 01:00:00.0000000,9395.85,9448.35,9372.75,9407.85,44159
2020-05-28 05:00:00.0000000,9407.05,9426.55,9322.85,9344.55,48219
2020-05-28 09:00:00.0000000,9343.85,9555.55,9341.05,9545.65,106834
2020-05-28 13:00:00.0000000,9545.75,9567.95,9389.3,9463.65,84711
2020-05-28 17:00:00.0000000,9451.75,9462.05,9390.75,9397.25,22359
2020-05-28 21:00:00.0000000,9397.05,9455.05,9383.25,9454.45,30484
2020-05-29 01:00:00.0000000,9454.55,9463.65,9386.15,9408.45,43797
2020-05-29 05:00:00.0000000,9408.45,9492.75,9392.25,9460.75,42079
2020-05-29 09:00:00.0000000,9459.95,9484.55,9374.95,9448,115681
2020-05-29 13:00:00.0000000,9448.1,9592.55,9394.25,9590.05,95314
2020-05-31 17:00:00.0000000,9519.65,9550.65,9452.55,9543.15,29241
2020-05-31 21:00:00.0000000,9543.35,9580.85,9527.55,9567.65,34043
2020-06-01 01:00:00.0000000,9567.65,9590.35,9483.85,9522.45,42963
2020-06-01 05:00:00.0000000,9522.25,9552.05,9495.15,9522.55,38020
2020-06-01 09:00:00.0000000,9521.55,9595.65,9508.35,9583.55,94802
2020-06-01 13:00:00.0000000,9583.65,9607.75,9577.65,9596.05,53988
2020-06-01 17:00:00.0000000,9591.65,9598.35,9556.05,9586.65,16979
2020-06-01 21:00:00.0000000,9585.75,9590.65,9560.85,9577.35,23395
2020-06-02 01:00:00.0000000,9577.55,9650.85,9577.35,9643.85,34062
2020-06-02 05:00:00.0000000,9643.55,9671.85,9600.55,9612.55,33788
2020-06-02 09:00:00.0000000,9612.35,9616.05,9507.65,9575.05,96306
2020-06-02 13:00:00.0000000,9575.25,9663.35,9573.15,9660.15,62019
2020-06-02 17:00:00.0000000,9657.65,9687.45,9637.05,9682.95,18923
2020-06-02 21:00:00.0000000,9683.05,9693.15,9653.15,9673.15,34870
2020-06-03 01:00:00.0000000,9672.65,9698.45,9663.15,9680.65,41951
2020-06-03 05:00:00.0000000,9681.15,9695.65,9651.45,9664.95,41993
2020-06-03 09:00:00.0000000,9664.65,9705.15,9642.55,9664.55,94182
